Benchmark,Algorithms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std
DTLZ7,MOPSO-IVT,0.131191983,0.179342489,0.069064827,0.072531726,0.213388758,0.20930122,0.196885438,0.199220869,0.19131386,0.194293656,0.176494966,0.091094835,0.092919235,0.088007571,0.068139176,0,0.172643947,0.087709956,0.134520138,0.073240994,0.183294137,0.178800541,0.110361441,0.172474604,0.047940047,0.066553729,0.180643294,0.172731943,0.088476125,0.161896643,0.133482605,0.058481125
DTLZ7,RT-MOPSO,0.191916305,0.266504082,0.270021632,0.267843761,0.269208804,0.263920199,0.269170068,0.271257215,0.268592755,0.271135115,0.263681801,0.270325175,0.267567617,0.270312642,0.269665875,0.268666961,0.271560926,0.191949988,0.266755259,0.27292033,0.274714583,0.269069981,0.266670217,0.265305369,0.264758781,0.267865703,0.268653099,0.268172914,0.269073573,0.269042919,0.263543455,0.019619528
DTLZ7,RLT-MOPSO,0.271795412,0.27900273,0.266819545,0.274495241,0.269086133,0.269896591,0.271024041,0.274370524,0.26652082,0.268202112,0.271978751,0.26878073,0.272032896,0.268465923,0.280247136,0.268109091,0.270120557,0.273211133,0.268829628,0.268881082,0.271860861,0.271318755,0.273686029,0.267932165,0.271205272,0.266699844,0.264700705,0.267351719,0.267732967,0.269760115,0.270470617,0.003490876
WFG1,MOPSO-Gbest,0.059165584,0.03112696,0.006507911,0.012741622,0.085343127,0.119371247,0,0.047277679,0,0.100435591,0.010424386,0,0.096218575,0.091223199,0,0.038843747,0.109639839,0.049054731,0.117307716,0.101942745,0.125118426,0.007573086,0.111397647,0,0.013833149,0,0,0.116134527,0.148561344,0.047643675,0.054896217,0.049841129
WFG1,MOPSO-DPRT,0.241230704,0.265557239,0.251533383,0.284113987,0.248118941,0.258978571,0.325710395,0.208324842,0.229529312,0.260917236,0.252293374,0.278893433,0.239199707,0.299271507,0.185205655,0.21135745,0.287399235,0.178310363,0.227662462,0.281554067,0.193190095,0.243247219,0.206236117,0.225426198,0.271291276,0.19305985,0.265528521,0.264425968,0.274634258,0.223865582,0.245868898,0.035911649
WFG1,MOPSO-Von-Neumann,0.187899139,0.173066485,0.233431228,0.17529863,0.182501746,0.232713663,0.182357108,0.196807942,0.179719998,0.156335793,0.18189786,0.21001129,0.194885232,0.217530923,0.192364788,0.170016423,0.187004702,0.197016699,0.228748481,0.157595878,0.199362119,0.197668275,0.210908582,0.203953002,0.225025832,0.163845282,0.174800844,0.190555685,0.196442529,0.159296495,0.191968755,0.021710419
WFG1,MOPSO-IVT,0.155064491,0.161350222,0.117133843,0.149981685,0.149341645,0.15450302,0.144421414,0.131050378,0.13005507,0.120268642,0.152725324,0.139638158,0.198436906,0.194088293,0.136435681,0.15064192,0.147023159,0.180086109,0.167998725,0.154914177,0.160497897,0.160921865,0.144389554,0.16567421,0.126596144,0.129045358,0.146801094,0.151415872,0.162709295,0.178617792,0.152060931,0.019597141
WFG1,RT-MOPSO,0.203947317,0.264096198,0.201134711,0.261659844,0.201116346,0.198033068,0.213695977,0.224720749,0.264692229,0.276178433,0.254372106,0.225331497,0.239068892,0.231142925,0.210375363,0.202092974,0.222765496,0.212615641,0.238156094,0.211060932,0.259039653,0.202773362,0.225011518,0.189952213,0.158850963,0.265685313,0.223003723,0.278839462,0.232577585,0.245688526,0.227922637,0.02871513
WFG1,RLT-MOPSO,0.229598131,0.298403397,0.165853292,0.227333373,0.244162885,0.200749956,0.182596025,0.241857184,0.252333548,0.201644161,0.238545921,0.210478399,0.270590761,0.234029357,0.294473552,0.241720916,0.249315196,0.253320055,0.259035757,0.240719881,0.206804885,0.243915969,0.231795642,0.275826225,0.246038419,0.21593107,0.273753516,0.248591154,0.276200101,0.266913573,0.240751077,0.030746178
WFG2,MOPSO-Gbest,0.788119855,0.711377714,0.746441649,0.79879724,0.771489536,0.735326024,0.726999884,0.739910909,0.712403355,0.763909179,0.790022309,0.73815794,0.676530733,0.698989355,0.782873683,0.752084223,0.771337398,0.76508309,0.728939955,0.77141019,0.77178993,0.774310403,0.771447005,0.780761726,0.816991059,0.760350489,0.729332421,0.769720299,0.779792968,0.697627131,0.754077588,0.033051612
